Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,5808.950381550652,5837.431699719833,5850.250537786326
2025-11-19,5790.4003326766915,5862.821752450247,5854.376737667497
2025-11-20,5771.571300481353,5889.339962551092,5861.608197851016
2025-11-21,5752.239052976911,5911.222731102038,5872.357681129731
2025-11-24,5735.766812930769,5924.862010905823,5885.4139749019905
