Sector,Stock,Model,MSE,RMSE,MAE,RMSE/MEAN,DirectionalAcc,MAPE
IT,HCLTECH_NS,CNN,1337.23,36.57,27.59,0.02,48.95,1.77
IT,HCLTECH_NS,LSTM,1527.51,39.08,29.16,0.03,51.48,1.89
IT,HCLTECH_NS,HYBRID,1191.56,34.52,26.12,0.02,47.89,1.69
