Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,1593.0506216586314,1608.5899497169528,1602.3201797469133
2025-11-19,1583.8521705277726,1610.1195897631073,1603.0783396007378
2025-11-20,1575.2252796811542,1611.163096090658,1602.941769483021
2025-11-21,1567.1116738594153,1612.298554776976,1601.8218349036117
2025-11-24,1560.2615150939116,1614.1909614888173,1600.1738998923493
