Sector,Stock,Model,MSE,RMSE,MAE,RMSE/MEAN,DirectionalAcc,MAPE
IT,TCS_NS,CNN,6029.04,77.65,62.94,0.02,51.69,1.76
IT,TCS_NS,LSTM,6014.1,77.55,56.42,0.02,49.58,1.53
IT,TCS_NS,HYBRID,5204.06,72.14,55.29,0.02,48.52,1.52
