Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,3138.338402384853,3077.690657320296,3109.5495719616997
2025-11-19,3156.760216779089,3060.044849654877,3113.920559133881
2025-11-20,3170.035598308641,3043.1335787840385,3117.498989005971
2025-11-21,3181.72133019447,3030.117723302906,3120.5750576115747
2025-11-24,3197.7931972329675,3022.8933989419234,3123.3291381257595
