Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,405.95235815974866,393.5304827871561,395.1261665507302
2025-11-19,410.81903243153033,390.54466022057136,392.9362678542212
2025-11-20,414.26718995606666,387.2295358314337,390.79817508548734
2025-11-21,417.89087889185276,383.8054417053604,388.72955434830635
2025-11-24,420.9849259556489,380.3581823908074,386.6202199882979
