Sector,Stock,Model,MSE,RMSE,MAE,RMSE/MEAN,DirectionalAcc,MAPE
Bank,AXISBANK_NS,CNN,479.42,21.9,16.55,0.02,50.21,1.47
Bank,AXISBANK_NS,LSTM,598.75,24.47,17.23,0.02,46.2,1.52
Bank,AXISBANK_NS,HYBRID,459.47,21.44,15.16,0.02,46.84,1.34
