date,close,close_scaled
2023-01-02,188.11331176757807,-1.250974287634653
2023-01-03,190.0277099609375,-1.195550755175255
2023-01-04,186.5100250244141,-1.297390866567763
2023-01-05,185.16993713378903,-1.3361876043426608
2023-01-06,182.8247985839844,-1.4040814536931963
2023-01-09,187.51507568359372,-1.2682937549921238
2023-01-10,188.11331176757807,-1.250974287634653
2023-01-11,188.4962158203125,-1.2398888743339223
2023-01-12,188.80731201171875,-1.2308823625631695
2023-01-13,188.5201416015625,-1.2391962016609508
2023-01-16,190.76954650878903,-1.1740739265133626
2023-01-17,189.69271850585935,-1.2052490561079177
2023-01-18,192.9711151123047,-1.110336554956184
2023-01-19,193.06683349609372,-1.1075654225087683
2023-01-20,192.9471740722656,-1.1110296693846875
2023-01-23,194.78977966308597,-1.057684596699735
2023-01-24,195.07765197753903,-1.0493504368475186
2023-01-25,192.6547698974609,-1.1194950306296814
2023-01-26,192.6547698974609,-1.1194950306296814
2023-01-27,190.9755401611328,-1.1681102268417334
2023-01-30,192.99061584472656,-1.1097719913872701
2023-01-31,191.359375,-1.156997866453599
2023-02-01,193.0625762939453,-1.1076886723019812
2023-02-02,196.4450225830078,-1.0097638401827793
2023-02-03,195.70135498046875,-1.0312936795084207
2023-02-06,194.1420745849609,-1.0764362354894614
2023-02-07,192.1510009765625,-1.1340795894932965
2023-02-08,195.14962768554688,-1.0472666760066978
2023-02-09,195.8932647705078,-1.025737720192119
2023-02-10,194.6938323974609,-1.0604623554801218
2023-02-13,192.1989898681641,-1.1326902683475717
2023-02-14,194.3579864501953,-1.0701853947225315
2023-02-15,195.4614715576172,-1.0382385182149148
2023-02-16,196.66091918945312,-1.0035134411713815
2023-02-17,194.93370056152344,-1.053517958529158
2023-02-20,195.2935485839844,-1.0431000378361193
2023-02-21,193.23049926757807,-1.1028271526807776
2023-02-22,189.5841827392578,-1.208391263201568
2023-02-23,189.0084686279297,-1.2250586993949415
2023-02-24,188.69659423828125,-1.234087740697787
2023-02-27,187.28126525878903,-1.2750627749971877
2023-02-28,185.697998046875,-1.3208997706733232
2023-03-01,187.5691375732422,-1.2667286151449688
2023-03-02,186.1777801513672,-1.3070096515048037
2023-03-03,187.3292388916016,-1.2736738956069935
2023-03-06,188.9125061035156,-1.2278368999308589
2023-03-07,188.9125061035156,-1.2278368999308589
2023-03-08,188.3607635498047,-1.2438103381846664
2023-03-09,187.1613311767578,-1.2785349734726683
2023-03-10,186.68153381347656,-1.292425534396719
2023-03-13,184.93035888671875,-1.3431236079385296
2023-03-14,182.0516815185547,-1.4264638811941155
2023-03-15,180.2765045166016,-1.4778568361865525
2023-03-16,178.88516235351562,-1.5181374307908568
2023-03-17,180.63633728027344,-1.4674393572490465
2023-03-20,176.15042114257812,-1.5973106241203339
2023-03-21,175.79058837890625,-1.6077281030578408
2023-03-22,175.79058837890625,-1.6077281030578408
2023-03-23,173.43966674804688,-1.6757893777547146
2023-03-24,173.55963134765625,-1.6723162957681705
2023-03-27,173.31971740722656,-1.6792620179857272
2023-03-28,170.89686584472656,-1.7494057282568276
2023-03-29,172.26422119140625,-1.7098195733476202
2023-03-30,172.26422119140625,-1.7098195733476202
2023-03-31,175.2388458251953,-1.6237015413116491
2023-04-03,176.53424072265625,-1.5861987054877307
2023-04-04,176.53424072265625,-1.5861987054877307
2023-04-05,177.39785766601562,-1.5611962259310768
2023-04-06,175.91053771972656,-1.604255462826828
2023-04-07,175.91053771972656,-1.604255462826828
2023-04-10,179.10104370117188,-1.5118874735349903
2023-04-11,177.63772583007812,-1.554251828980114
2023-04-12,178.54930114746094,-1.5278609117887987
2023-04-13,176.70216369628906,-1.5813371858665255
2023-04-14,176.70216369628906,-1.5813371858665255
2023-04-17,173.36770629882812,-1.6778726968400035
2023-04-18,176.51025390625,-1.586893145182827
2023-04-19,173.1038360595703,-1.685511975241594
2023-04-20,174.08738708496094,-1.6570372972094585
2023-04-21,176.58221435546875,-1.584809826097538
2023-04-24,181.3320159912109,-1.44729883906913
2023-04-25,180.228515625,-1.4792461573322773
2023-04-26,179.70077514648438,-1.494524714135458
2023-04-27,179.62879943847656,-1.4966084749762782
2023-04-28,184.71446228027344,-1.3493740069499274
2023-05-01,184.71446228027344,-1.3493740069499274
2023-05-02,186.3217315673828,-1.3028421298231634
2023-05-03,184.76242065429688,-1.347985569315266
2023-05-04,184.09075927734372,-1.3674307642890255
2023-05-05,182.02769470214844,-1.4271583208892118
2023-05-08,182.48350524902344,-1.4139621996602574
2023-05-09,183.4190673828125,-1.3868768427738458
2023-05-10,184.1147308349609,-1.3667367663494605
2023-05-11,184.5465240478516,-1.354235968326663
2023-05-12,183.8748321533203,-1.373682046811485
2023-05-15,185.07427978515625,-1.3389569697679518
2023-05-16,185.6500244140625,-1.3222886500635158
2023-05-17,183.4190673828125,-1.3868768427738458
2023-05-18,183.56298828125,-1.382710204603268
2023-05-19,185.2902069091797,-1.3327056872454914
2023-05-22,189.8720703125,-1.2000566615938189
2023-05-23,190.7836456298828,-1.1736657444025036
2023-05-24,191.7671813964844,-1.1451915081258988
2023-05-25,189.0804443359375,-1.2229749385541215
2023-05-26,192.7267608642578,-1.1174108280333293
2023-05-29,191.81515502929688,-1.143802628735707
2023-05-30,193.11056518554688,-1.1062993511562573
2023-05-31,193.6623077392578,-1.090325912902449
2023-06-01,195.34152221679688,-1.0417111584459273
2023-06-02,194.28602600097656,-1.0722687138078204
2023-06-05,193.9261932373047,-1.0826861927453273
2023-06-06,191.88714599609372,-1.1417184261393565
2023-06-07,193.2544860839844,-1.1021327129856788
2023-06-08,191.6952209472656,-1.1472748272111892
2023-06-09,190.61572265625,-1.178527264023709
2023-06-12,189.80010986328125,-1.2021399806791078
2023-06-13,189.77610778808597,-1.2028348621297345
2023-06-14,190.2079162597656,-1.1903336223514092
2023-06-15,186.60958862304688,-1.2945084117264767
2023-06-16,182.9392547607422,-1.4007678454534278
2023-06-19,182.3875274658203,-1.416740841951705
2023-06-20,183.5150146484375,-1.3840990839934606
2023-06-21,184.95433044433597,-1.3424296099989637
2023-06-22,183.4190673828125,-1.3868768427738458
2023-06-23,182.2915802001953,-1.4195186007320901
2023-06-26,182.7473602294922,-1.406323363014198
2023-06-27,183.56298828125,-1.382710204603268
2023-06-28,183.1311798095703,-1.3952114443815948
2023-06-29,183.1311798095703,-1.3952114443815948
2023-06-30,186.70553588867188,-1.2917306529460917
2023-07-03,187.8809967041016,-1.2577000155976539
2023-07-04,189.9680328369141,-1.1972784610579017
2023-07-05,188.98448181152344,-1.2257531390900378
2023-07-06,190.0879669189453,-1.193806262582421
2023-07-07,189.9200592041016,-1.1986673404480943
2023-07-10,187.08935546875,-1.2806187343134885
2023-07-11,188.09689331054688,-1.2514496165862568
2023-07-12,188.00094604492188,-1.254227375366642
