Sector,Stock,Model,MSE,RMSE,MAE,RMSE/MEAN,DirectionalAcc,MAPE
IT,WIPRO_NS,CNN,34.76,5.9,4.38,0.02,46.41,1.73
IT,WIPRO_NS,LSTM,44.55,6.67,4.97,0.03,46.84,1.99
IT,WIPRO_NS,HYBRID,34.0,5.83,4.35,0.02,47.05,1.73
