Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,3550.5183372815927,3512.5871580878543,3516.614760336226
2025-11-19,3553.3047438835306,3498.0818157551985,3494.8290513916127
2025-11-20,3561.865832211627,3485.3260006156556,3475.4814935517566
2025-11-21,3564.8965570655246,3473.2273743770465,3457.8639265104684
2025-11-24,3576.9629550523446,3461.0314514542383,3441.3493271918014
