Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,1164.3899365398424,1174.2510037780276,1172.7048048517147
2025-11-19,1162.7733835225422,1177.0127537217343,1175.7052161072666
2025-11-20,1159.172973649331,1178.44161083639,1178.570702128015
2025-11-21,1158.1998321502826,1179.1031106382554,1181.1045917141178
2025-11-24,1154.0437187909226,1179.349472347128,1183.364683739687
