Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,183.8534673183048,184.85066682518422,184.02692945812854
2025-11-19,183.45827132682555,185.2199091591925,183.91675809535383
2025-11-20,182.9089998427578,185.44367235647906,183.7074287335654
2025-11-21,182.34974947771414,185.68122422933044,183.39547368070097
2025-11-24,181.8630011742925,185.92707291342532,182.9719476018275
