Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-17,8709.361148868515,8767.876482656524,8880.65115204224
2025-11-18,8645.373187751167,8755.448540537918,8898.017467833784
2025-11-19,8588.59711674157,8725.727742505522,8913.415726718566
2025-11-20,8531.904389302372,8689.861691790376,8928.415699502497
2025-11-21,8491.983219771733,8650.392100162808,8942.891435886087
