Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,171.01550942055337,173.39210546721768,173.37074817426884
2025-11-19,169.39999356374804,173.7609319406369,172.90741098754268
2025-11-20,168.05143931345538,174.49838445216918,172.51813100219178
2025-11-21,166.8409667677667,175.315070862395,172.1732201050846
2025-11-24,165.83918928506833,175.9550935937059,171.8303882687448
