Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-17,6603.599956036771,6920.00042230476,6879.186504341329
2025-11-18,6533.905183624358,6912.174030365099,6882.548869964921
2025-11-19,6473.283732100577,6913.918541865223,6887.993327770097
2025-11-20,6416.62264995732,6920.167403254394,6891.77262879889
2025-11-21,6363.155660065811,6930.6207725797085,6894.764327732427
