date,close,close_scaled
2023-01-02,198.28372192382807,-1.3468793658811475
2023-01-03,197.8260040283203,-1.355833350633029
2023-01-04,198.23794555664065,-1.3477748539051364
2023-01-05,201.8539276123047,-1.2770381654180603
2023-01-06,199.47378540039065,-1.323599065225453
2023-01-09,200.75540161132807,-1.2985277885217807
2023-01-10,201.2589111328125,-1.2886780172498986
2023-01-11,201.8539276123047,-1.2770381654180603
2023-01-12,200.38922119140625,-1.3056910957216887
2023-01-13,202.357421875,-1.2671886926421871
2023-01-16,200.6638641357422,-1.300318466073753
2023-01-17,201.1215667724609,-1.2913647798178791
2023-01-18,203.22708129882807,-1.250176211162414
2023-01-19,204.09674072265625,-1.2331637296826385
2023-01-20,204.09674072265625,-1.2331637296826385
2023-01-23,207.4381103515625,-1.1677990738514816
2023-01-24,210.59634399414065,-1.1060169671083027
2023-01-25,206.20225524902344,-1.191975161027173
2023-01-26,206.20225524902344,-1.191975161027173
2023-01-27,206.47689819335935,-1.1866025313792377
2023-01-30,200.93849182128903,-1.2949461349218256
2023-01-31,198.87876892089844,-1.335238917057292
2023-02-01,198.10064697265625,-1.350460720985093
2023-02-02,193.1114959716797,-1.448059662223825
2023-02-03,191.37217712402344,-1.4820846251833735
2023-02-06,194.57620239257807,-1.4194067319201977
2023-02-07,200.2519073486328,-1.3083772612976527
2023-02-08,205.83609008789065,-1.1991381697310737
2023-02-09,204.737548828125,-1.2206280913308016
2023-02-10,203.5017242431641,-1.2448035815144765
2023-02-13,201.80816650390625,-1.2779333549460428
2023-02-14,202.81515502929688,-1.2582344093942968
2023-02-15,203.0439910888672,-1.2537578647623675
2023-02-16,201.16734313964844,-1.2904692917938878
2023-02-17,200.11459350585935,-1.3110634268736172
2023-02-20,197.5513610839844,-1.3612059802809642
2023-02-21,195.40008544921875,-1.403289738464413
2023-02-22,198.6041259765625,-1.340611546705228
2023-02-23,201.07579040527344,-1.292260267841869
2023-02-24,202.9524383544922,-1.2555488408103488
2023-02-27,204.4629364013672,-1.2260001239867215
