Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,1360.625799965771,1379.2134139579632,1381.8617227397822
2025-11-19,1353.560775362455,1381.145897968696,1385.8971845507028
2025-11-20,1349.1393365475262,1382.0312307051813,1389.8692309887167
2025-11-21,1343.29546116433,1382.6195615397246,1393.492259862783
2025-11-24,1338.2977096063032,1383.067797813883,1397.0493102213968
