Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,1520.6055729175478,1511.4993013922297,1521.030669858832
2025-11-19,1523.291502881496,1505.1292373503395,1520.7527914579705
2025-11-20,1524.6113288946383,1502.870481231343,1519.6807133199566
2025-11-21,1527.2603783959337,1502.4558819071117,1518.3421848921041
2025-11-24,1532.1726514154514,1502.8475221922843,1517.2707802055272
