Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,1248.9422509931471,1248.380970703058,1251.2393930520866
2025-11-19,1251.528529765295,1250.3185119656575,1254.6805550653592
2025-11-20,1253.4714827552095,1252.1180173444764,1257.0603442915708
2025-11-21,1253.024193669371,1253.7430425174484,1258.6152157073589
2025-11-24,1252.6339989764724,1255.6236166430724,1259.6045325954567
