date,close,close_scaled
2023-01-02,1422.7567138671875,-1.5737531337190491
2023-01-03,1420.135986328125,-1.578364849326816
2023-01-04,1415.550048828125,-1.5864347609180678
2023-01-05,1427.2491455078125,-1.5658477651505536
2023-01-06,1419.5277099609375,-1.579435238207225
2023-01-09,1436.561767578125,-1.5494602682014211
2023-01-10,1403.7572021484375,-1.6071867293245854
2023-01-11,1393.8831787109375,-1.624562128834625
2023-01-12,1391.1689453125,-1.629338387465148
2023-01-13,1389.20361328125,-1.6327967982567564
2023-01-16,1401.3238525390625,-1.611468714462469
2023-01-17,1403.8509521484375,-1.607021756685582
2023-01-18,1407.6414794921875,-1.600351534828375
2023-01-19,1404.0380859375,-1.6066924558319462
2023-01-20,1403.9447021484375,-1.6068567840465784
2023-01-23,1395.1934814453125,-1.6222563784348034
2023-01-24,1365.758544921875,-1.6740532761112867
2023-01-25,1358.2242431640625,-1.6873114483143223
2023-01-26,1358.2242431640625,-1.6873114483143223
2023-01-27,1354.1998291015625,-1.694393242536543
2023-01-30,1357.70947265625,-1.6882172941719755
2023-01-31,1359.955810546875,-1.684264395079604
2023-02-01,1359.48779296875,-1.685087969425879
2023-02-02,1367.8175048828125,-1.6704301074887984
2023-02-03,1367.536865234375,-1.6709239513651901
2023-02-06,1360.376953125,-1.6835233070528306
2023-02-07,1374.8837890625,-1.6579955096320376
2023-02-08,1364.588623046875,-1.6761119971688505
2023-02-09,1373.1524658203125,-1.6610421332505088
2023-02-10,1372.965087890625,-1.6613718637203918
2023-02-13,1360.751220703125,-1.682864705345559
2023-02-14,1350.2220458984375,-1.7013929800555094
2023-02-15,1365.197021484375,-1.6750413934803177
2023-02-16,1356.446044921875,-1.6904405582522952
2023-02-17,1361.92138671875,-1.680805554671748
2023-02-20,1362.9039306640625,-1.6790765640840672
2023-02-21,1364.7291259765625,-1.675864753018469
2023-02-22,1364.1676025390625,-1.6768528703875
2023-02-23,1360.8917236328125,-1.6826174611951776
2023-02-24,1370.718994140625,-1.665324333196516
2023-02-27,1366.1796875,-1.6733121880845134
2023-02-28,1379.0955810546875,-1.6505839849399337
2023-03-01,1387.5189208984375,-1.6357613651719733
2023-03-02,1401.698486328125,-1.6108094683308263
2023-03-03,1404.7401123046875,-1.6054570943125337
2023-03-06,1411.9466552734375,-1.5927756819216388
2023-03-07,1411.9466552734375,-1.5927756819216388
2023-03-08,1405.6292724609375,-1.6038924319394854
2023-03-09,1393.4620361328125,-1.6253032168613983
2023-03-10,1401.1834716796875,-1.6117157438047267
2023-03-13,1405.8165283203125,-1.6035629162777258
2023-03-14,1404.31884765625,-1.6061983971474307
2023-03-15,1402.493896484375,-1.6094097785967816
2023-03-16,1404.0380859375,-1.6066924558319462
2023-03-17,1392.526123046875,-1.6269501507458246
2023-03-20,1401.370849609375,-1.6113860133348437
2023-03-21,1400.060546875,-1.613691763734665
2023-03-22,1408.109375,-1.5995281752902237
2023-03-23,1423.4588623046875,-1.5725175573915129
2023-03-24,1404.7867431640625,-1.6053750376092792
2023-03-27,1404.31884765625,-1.6061983971474307
2023-03-28,1401.97900390625,-1.6103158392625583
2023-03-29,1399.63916015625,-1.6144332813776858
2023-03-30,1399.63916015625,-1.6144332813776858
2023-03-31,1410.7767333984375,-1.5948344029792025
2023-04-03,1426.8280029296875,-1.5665888531773267
2023-04-04,1426.8280029296875,-1.5665888531773267
