Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,363.5509288403674,370.717279036166,369.14806430074646
2025-11-19,357.63035918051855,369.4828140226942,367.0602421761585
2025-11-20,352.460652959525,368.1896482971741,365.15556848376406
2025-11-21,347.169377407295,367.15029660291145,363.32872642746077
2025-11-24,342.80232259840204,366.3236233083345,361.60126477797456
