Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,2459.0307931926095,2436.9391277040763,2436.380404556371
2025-11-19,2458.311167672176,2417.7254525484104,2427.5050160300707
2025-11-20,2457.2062379011213,2392.058155084961,2415.6145311204614
2025-11-21,2453.6026089986417,2365.4078093721255,2403.617623769521
2025-11-24,2453.5897939541132,2340.0063867676135,2392.670675832241
