Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,577.2701668836888,564.6462406337334,566.2538612677982
2025-11-19,581.6092489874466,563.456432909556,566.4954458544996
2025-11-20,585.8772417370955,561.1218777116954,566.6626601890944
2025-11-21,589.9041005994724,558.6530237762889,566.6235317246404
2025-11-24,594.2350361898851,556.3195929038872,566.5011837913232
