Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,410.14057472214,407.4279617204371,408.78930397191937
2025-11-19,412.2235018367731,407.4815646812036,409.5990144711096
2025-11-20,413.628010889956,407.49138439493373,410.42007971973953
2025-11-21,415.0928326075045,407.48476325108703,411.21258184349824
2025-11-24,416.38265244007033,407.48756937971444,411.97359837055416
