Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,13524.159821712672,14031.307059930376,13923.941973627805
2025-11-19,13382.48974124128,14078.753856020234,13949.677505321246
2025-11-20,13271.899328146048,14126.979364084049,13969.682311639746
2025-11-21,13123.29708590828,14171.223482419568,13984.794579894526
2025-11-24,12984.600945193552,14220.812428011493,13997.16856212721
