Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,6578.598365286935,6893.452052014871,6898.925723094848
2025-11-19,6506.002637587967,6900.695267650222,6910.895962119335
2025-11-20,6445.659157641598,6911.756544268469,6919.418846027066
2025-11-21,6353.882752383384,6921.913675562351,6926.405290254572
2025-11-24,6263.421515196596,6931.251065183878,6932.4232915865805
