Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,2088.7081597824176,2106.6289199343382,2117.638082947194
2025-11-19,2086.429125565741,2117.6596778042867,2130.69479573739
2025-11-20,2081.8764170069894,2127.7242600177015,2143.0928459664296
2025-11-21,2076.9867548822203,2136.7661160135644,2154.4327481979385
2025-11-24,2074.157750923764,2144.56250027852,2164.445285252174
