Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,974.9669331022837,994.2802287676748,991.6454062273348
2025-11-19,970.466010247329,995.6996764298863,991.9480576012919
2025-11-20,965.2861544662843,996.7461356848866,992.265880153232
2025-11-21,959.7267807665461,997.5799372676636,992.5101293053574
2025-11-24,955.7736101130844,998.3381100739678,992.6882770899379
