Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,1104.5550077422595,1127.8130014700641,1103.4548929330542
2025-11-19,1100.868191893473,1138.7437507114732,1101.2681312902948
2025-11-20,1095.448308865603,1148.3759130671642,1099.1912483605572
2025-11-21,1088.9793576302466,1155.1267571051883,1097.0008435666557
2025-11-24,1083.0785255444414,1160.0983519782208,1094.7508312969223
