Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,1108.6161644032645,1076.4106361036797,1097.3071674573202
2025-11-19,1111.7787604174496,1071.8479743045182,1094.5645336070988
2025-11-20,1116.9509570934863,1065.8530804735778,1092.2955510624745
2025-11-21,1118.8722076006286,1059.2336831681225,1090.3140423545765
2025-11-24,1122.8921322589317,1052.4093755038505,1088.6180441466333
