Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,1474.2374986543268,1475.7177336202733,1476.4848918241607
2025-11-19,1473.7676231182022,1479.3361492938052,1478.3290508339637
2025-11-20,1471.7393881706614,1483.5749743737574,1480.388082401218
2025-11-21,1473.2120946926514,1488.1452665323857,1482.5651109024263
2025-11-24,1475.2033302787165,1492.6240648177834,1484.8228690898827
