Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,6413.07736791931,6458.534240830649,6442.1856243988095
2025-11-19,6354.578567193212,6433.168724085771,6403.412797736228
2025-11-20,6298.979849389401,6403.778309269602,6368.242149361652
2025-11-21,6231.77128675986,6371.928586859369,6334.068891878074
2025-11-24,6172.51395900071,6340.139890896723,6299.764133077956
