Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,742.0281769365221,764.9361025516513,763.4477428315828
2025-11-19,732.1356237780348,766.0317885669481,763.7074040041196
2025-11-20,723.7871952909597,765.9877446821022,763.7462704853592
2025-11-21,715.2248303746563,765.563898693117,763.5891326904863
2025-11-24,706.8748109145981,764.9364620935684,763.318829077203
