Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,7425.051327222853,7547.90240060095,7429.102385769275
2025-11-19,7411.2448999104945,7602.08842115673,7410.802963473419
2025-11-20,7384.550365676888,7647.227576643483,7394.170770446225
2025-11-21,7348.842993799542,7679.497873045514,7377.986165998579
2025-11-24,7316.251441840245,7700.898717572177,7362.32060390457
