Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,1183.6540135136813,1187.7232895814032,1193.0390615930248
2025-11-19,1186.1424794657603,1195.0280530238374,1197.9920084581474
2025-11-20,1189.6914907513362,1200.8763848729332,1201.8816992689135
2025-11-21,1191.7578345381098,1204.6498293239742,1205.4202065111579
2025-11-24,1195.1831933873261,1206.7271854142402,1208.6227053811224
