Date,cnn_forecast,lstm_forecast,hybrid_forecast
2025-11-18,777.909217598206,805.8647137671485,801.5213036320109
2025-11-19,764.3808269256821,802.4846785011686,799.2175344676422
2025-11-20,747.2466097273789,797.9259694122708,796.8967032129837
2025-11-21,733.1978340959073,793.5642043377338,794.9876136176075
2025-11-24,717.7161638936458,789.6947069527337,793.4228176555177
